,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
6639,Renaissance Hotel,0,253,2019,June,26,22,0,3,2,0,0,HB,POL,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,92.0,0,0
6640,Renaissance Hotel,0,322,2019,June,26,22,0,3,2,0,0,HB,POL,Direct,0,0,0,A,A,0,No Deposit,,,75,Transient-Party,92.0,0,0
6641,Renaissance Hotel,0,322,2019,June,26,22,0,3,2,0,0,HB,POL,Direct,0,0,0,A,E,0,No Deposit,,,75,Transient-Party,92.0,0,0
6642,Renaissance Hotel,0,322,2019,June,26,22,0,3,2,0,0,HB,POL,Direct,0,0,0,A,A,0,No Deposit,,,75,Transient-Party,92.0,0,0
6643,Renaissance Hotel,0,322,2019,June,26,22,0,3,2,0,0,HB,POL,Direct,0,0,0,A,C,1,No Deposit,,,75,Transient-Party,92.0,0,0
6644,Renaissance Hotel,0,322,2019,June,26,22,0,3,2,0,0,HB,POL,Direct,0,0,0,A,A,0,No Deposit,,,75,Transient-Party,92.0,0,0
6645,Renaissance Hotel,0,322,2019,June,26,22,0,3,2,0,0,HB,POL,Direct,0,0,0,A,A,0,No Deposit,,,75,Transient-Party,92.0,0,0
6646,Renaissance Hotel,0,253,2019,June,26,22,0,3,2,0,0,HB,POL,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,92.0,0,0
6647,Renaissance Hotel,1,29,2019,June,26,22,0,3,2,0,0,HB,PRT,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,92.0,0,0
6648,Renaissance Hotel,0,322,2019,June,26,22,0,3,2,0,0,HB,POL,Direct,0,0,0,A,C,1,No Deposit,,,75,Transient-Party,92.0,0,0
6649,Renaissance Hotel,0,322,2019,June,26,22,0,3,2,0,0,HB,POL,Direct,0,0,0,A,A,0,No Deposit,,,75,Transient-Party,92.0,0,0
6650,Renaissance Hotel,0,253,2019,June,26,22,0,3,2,0,0,HB,POL,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,92.0,0,0
6651,Renaissance Hotel,0,253,2019,June,26,22,0,3,2,0,0,HB,POL,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient-Party,92.0,0,0
6652,Renaissance Hotel,0,322,2019,June,26,22,0,3,2,0,0,HB,POL,Direct,0,0,0,A,A,0,No Deposit,,,75,Transient-Party,92.0,0,0
6653,Renaissance Hotel,0,322,2019,June,26,22,0,3,2,0,0,HB,POL,Direct,0,0,0,A,A,0,No Deposit,,,75,Transient-Party,92.0,0,0
6654,Renaissance Hotel,0,247,2019,June,26,22,0,3,1,0,0,HB,POL,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient-Party,76.0,0,0
6655,Renaissance Hotel,0,322,2019,June,26,22,0,3,2,0,0,HB,POL,Direct,0,0,0,A,A,0,No Deposit,,,75,Transient-Party,92.0,0,0
6656,Renaissance Hotel,1,2,2019,June,26,22,0,3,2,0,0,BB,PRT,Direct,0,0,0,G,G,0,No Deposit,250.0,,0,Transient,169.0,0,0
6657,Renaissance Hotel,0,253,2019,June,26,22,0,3,2,0,0,HB,POL,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient-Party,92.0,0,0
6658,Renaissance Hotel,0,322,2019,June,26,22,0,3,2,0,0,HB,POL,Direct,0,0,0,A,E,0,No Deposit,,,75,Transient-Party,92.0,0,0
6659,Renaissance Hotel,0,322,2019,June,26,22,0,3,2,0,0,HB,POL,Direct,0,0,0,A,A,0,No Deposit,,,75,Transient-Party,92.0,0,0
6660,Renaissance Hotel,0,322,2019,June,26,22,0,3,1,0,0,HB,POL,Direct,0,0,0,A,A,1,No Deposit,,,75,Transient-Party,76.0,0,0
6661,Renaissance Hotel,0,322,2019,June,26,22,0,3,2,0,0,HB,POL,Direct,0,0,0,A,A,0,No Deposit,,,75,Transient-Party,92.0,0,0
6662,Renaissance Hotel,0,322,2019,June,26,22,0,3,2,0,0,HB,POL,Direct,0,0,0,A,A,0,No Deposit,,,75,Transient-Party,92.0,0,0
6663,Renaissance Hotel,1,267,2019,June,26,22,0,4,1,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,57.51,0,1
6664,Renaissance Hotel,1,0,2019,June,26,22,0,4,2,0,0,BB,PRT,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient,8.0,0,0
6665,Renaissance Hotel,1,267,2019,June,26,22,0,4,1,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,57.51,0,1
6666,Renaissance Hotel,1,295,2019,June,26,22,1,4,1,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,57.51,0,1
6667,Renaissance Hotel,1,295,2019,June,26,22,1,4,1,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,57.51,0,1
6668,Renaissance Hotel,0,322,2019,June,26,22,2,4,1,0,0,SC,POL,Direct,0,0,0,A,I,2,No Deposit,,,75,Transient-Party,0.0,0,0
6669,Renaissance Hotel,1,3,2019,June,26,22,0,1,2,0,0,HB,USA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,171.0,0,0
6670,Renaissance Hotel,0,2,2019,June,26,22,0,1,1,0,0,BB,PRT,Corporate,0,0,0,A,F,0,No Deposit,,331.0,0,Transient,79.0,0,0
6671,Renaissance Hotel,1,128,2019,June,26,22,2,5,2,0,0,BB,PRT,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,121.0,0,1
6672,Renaissance Hotel,1,155,2019,June,26,22,4,10,2,0,0,BB,PRT,TA/TO,0,0,0,E,E,0,No Deposit,75.0,,0,Contract,76.5,0,0
6673,Renaissance Hotel,1,18,2019,June,26,23,0,1,2,1,0,BB,PRT,TA/TO,0,0,0,H,H,0,No Deposit,240.0,,0,Transient,194.0,0,0
6674,Renaissance Hotel,1,225,2019,June,26,23,1,3,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,72.0,0,2
6675,Renaissance Hotel,1,225,2019,June,26,23,1,3,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,72.0,0,2
6676,Renaissance Hotel,0,286,2019,June,26,23,1,3,2,0,0,BB,GBR,TA/TO,0,0,0,D,F,1,No Deposit,240.0,,0,Transient,85.5,0,2
6677,Renaissance Hotel,1,131,2019,June,26,23,2,3,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,106.0,0,0
6678,Renaissance Hotel,0,286,2019,June,26,23,1,3,2,0,0,BB,GBR,TA/TO,0,0,0,A,F,1,No Deposit,240.0,,0,Transient,73.5,0,2
6679,Renaissance Hotel,0,262,2019,June,26,23,1,3,2,0,0,BB,GBR,TA/TO,0,0,0,A,B,0,No Deposit,156.0,,0,Transient,56.72,0,0
6680,Renaissance Hotel,0,227,2019,June,26,23,3,8,2,0,0,HB,POL,TA/TO,0,0,0,D,D,0,No Deposit,315.0,,0,Transient,94.0,0,0
6681,Renaissance Hotel,1,11,2019,June,26,24,0,1,1,2,1,BB,PRT,Direct,0,0,0,H,H,0,No Deposit,,,0,Transient,174.0,0,0
6682,Renaissance Hotel,1,3,2019,June,26,24,0,2,2,2,0,BB,PRT,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,179.0,0,0
6683,Renaissance Hotel,1,13,2019,June,26,24,0,2,3,1,0,BB,ESP,TA/TO,0,0,0,H,H,0,No Deposit,240.0,,0,Transient,194.0,0,0
6684,Renaissance Hotel,1,284,2019,June,26,24,2,5,2,0,0,BB,PRT,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,99.0,0,3
6685,Renaissance Hotel,0,252,2019,June,26,24,2,5,2,0,0,BB,GBR,TA/TO,0,0,0,A,C,1,No Deposit,40.0,,0,Transient,53.84,0,0
6686,Renaissance Hotel,1,294,2019,June,26,24,2,5,2,2,0,BB,PRT,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,121.5,0,1
6687,Renaissance Hotel,0,291,2019,June,26,24,4,10,2,0,0,BB,GBR,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Contract,70.0,0,1
6688,Renaissance Hotel,0,232,2019,June,26,24,4,10,2,0,0,BB,GBR,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,76.5,0,2
6689,Renaissance Hotel,0,310,2019,June,26,24,4,10,2,0,0,BB,GBR,TA/TO,0,0,0,E,E,0,No Deposit,40.0,,0,Contract,85.3,0,0
6690,Renaissance Hotel,0,232,2019,June,26,24,4,10,2,0,0,BB,GBR,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,90.0,0,2
6691,Renaissance Hotel,1,170,2019,June,26,25,0,1,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,72.0,0,2
6692,Renaissance Hotel,1,170,2019,June,26,25,0,1,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,72.0,0,2
6693,Renaissance Hotel,1,0,2019,June,26,25,0,1,3,1,0,BB,GBR,TA/TO,0,0,0,H,H,0,No Deposit,240.0,,0,Transient,179.0,0,0
6694,Renaissance Hotel,1,170,2019,June,26,25,0,1,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,72.0,0,2
6695,Renaissance Hotel,1,3,2019,June,26,25,0,1,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,129.0,0,1
6696,Renaissance Hotel,1,24,2019,June,26,25,1,1,1,0,0,BB,GBR,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,120.0,0,0
6697,Renaissance Hotel,1,4,2019,June,26,25,1,1,2,0,0,BB,PRT,Direct,0,0,0,F,F,0,No Deposit,250.0,,0,Transient,169.0,0,0
6698,Renaissance Hotel,1,75,2019,June,26,25,2,1,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,118.0,0,0
6699,Renaissance Hotel,1,234,2019,June,26,25,2,3,2,2,0,BB,PRT,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,145.0,0,0
6700,Renaissance Hotel,1,127,2019,June,26,25,2,3,2,2,0,HB,PRT,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,214.0,0,0
6701,Renaissance Hotel,1,112,2019,June,26,25,2,5,2,2,0,BB,PRT,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,191.43,0,0
6702,Renaissance Hotel,0,229,2019,June,26,25,2,5,2,0,0,BB,IRL,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,100.29,0,2
6703,Renaissance Hotel,1,165,2019,June,26,25,2,5,2,1,0,BB,PRT,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,141.01,0,2
6704,Renaissance Hotel,1,226,2019,June,26,25,2,5,2,0,0,BB,PRT,Direct,0,0,0,G,G,0,No Deposit,250.0,,0,Transient,118.15,0,0
6705,Renaissance Hotel,1,117,2019,June,26,25,3,6,2,1,1,FB,PRT,Direct,0,0,0,C,C,4,No Deposit,,,0,Transient,196.5,0,0
6706,Renaissance Hotel,1,196,2019,June,26,25,3,6,2,0,0,BB,PRT,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,88.5,0,0
6707,Renaissance Hotel,0,285,2019,June,26,25,4,10,2,0,0,BB,NOR,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,126.64,0,0
6708,Renaissance Hotel,0,241,2019,June,26,25,4,10,3,1,0,BB,SWE,TA/TO,0,0,0,H,H,0,No Deposit,240.0,,0,Transient,150.71,0,0
6709,Renaissance Hotel,0,3,2019,June,27,26,1,0,1,0,0,BB,FIN,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,120.0,0,1
6710,Renaissance Hotel,1,92,2019,June,27,26,2,3,2,0,0,BB,ESP,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,116.0,0,0
6711,Renaissance Hotel,1,92,2019,June,27,26,2,3,2,0,0,BB,ITA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,116.0,0,0
6712,Renaissance Hotel,1,94,2019,June,27,26,2,3,1,0,0,BB,HKG,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,107.0,0,0
6713,Renaissance Hotel,1,90,2019,June,27,26,2,4,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,123.33,0,1
6714,Renaissance Hotel,1,90,2019,June,27,26,2,4,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,123.33,0,1
6715,Renaissance Hotel,1,123,2019,June,27,26,2,4,2,2,0,HB,PRT,TA/TO,0,0,0,G,G,2,No Deposit,240.0,,0,Transient,220.0,0,0
6716,Renaissance Hotel,0,227,2019,June,27,26,2,2,2,1,0,HB,PRT,Direct,0,0,0,D,C,0,No Deposit,,,0,Transient,145.25,1,2
6717,Renaissance Hotel,1,172,2019,June,27,26,2,5,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,74.57,0,1
6718,Renaissance Hotel,1,105,2019,June,27,26,2,5,2,0,0,BB,NLD,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,143.57,0,0
6719,Renaissance Hotel,1,116,2019,June,27,26,3,5,2,0,2,BB,PRT,Direct,0,0,0,C,C,0,No Deposit,250.0,,0,Transient,145.88,0,0
6720,Renaissance Hotel,1,116,2019,June,27,26,3,5,2,1,0,BB,PRT,Direct,0,0,0,C,C,1,No Deposit,250.0,,0,Transient,145.88,0,0
6721,Renaissance Hotel,1,105,2019,June,27,26,2,5,2,0,0,BB,NLD,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,155.57,0,0
6722,Renaissance Hotel,0,274,2019,June,27,26,4,8,2,0,0,BB,GBR,TA/TO,0,0,0,E,E,0,No Deposit,156.0,,0,Transient,85.3,0,1
6723,Renaissance Hotel,1,0,2019,June,27,27,1,0,2,0,0,BB,PRT,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,8.0,0,0
6724,Renaissance Hotel,1,47,2019,June,27,27,1,0,1,0,0,BB,BRA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,129.0,0,0
6725,Renaissance Hotel,1,5,2019,June,27,27,1,0,2,0,0,BB,SWE,TA/TO,0,0,0,A,A,1,No Deposit,,,0,Transient,165.0,0,0
6726,Renaissance Hotel,1,26,2019,June,27,27,1,1,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,129.0,0,0
6727,Renaissance Hotel,1,10,2019,June,27,27,1,1,1,0,0,BB,PRT,Corporate,0,0,0,A,A,0,No Deposit,,416.0,0,Transient,79.0,0,0
6728,Renaissance Hotel,1,167,2019,June,27,27,1,5,2,0,0,HB,PRT,TA/TO,0,0,0,D,D,1,No Deposit,240.0,,0,Transient,155.33,0,1
6729,Renaissance Hotel,1,91,2019,June,27,27,1,5,2,0,0,BB,SWE,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,130.67,0,0
6730,Renaissance Hotel,1,198,2019,June,27,27,2,5,2,0,0,BB,PRT,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,90.64,0,2
6731,Renaissance Hotel,0,247,2019,June,27,27,2,5,2,0,0,BB,GBR,TA/TO,0,0,0,D,D,0,No Deposit,6.0,,0,Transient,73.49,0,0
6732,Renaissance Hotel,1,172,2019,June,27,27,2,5,1,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,128.0,,0,Transient,48.6,0,0
6733,Renaissance Hotel,1,174,2019,June,27,27,3,5,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,76.5,0,1
6734,Renaissance Hotel,1,174,2019,June,27,27,3,5,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,76.5,0,1
6735,Renaissance Hotel,1,184,2019,June,27,27,3,7,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,36.0,,0,Transient,61.92,0,0
6736,Renaissance Hotel,0,240,2019,June,27,27,3,7,2,0,0,HB,GBR,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Transient,93.96,0,0
6737,Renaissance Hotel,1,171,2019,June,27,27,3,9,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,91.5,0,0
6738,Renaissance Hotel,0,290,2019,June,27,27,3,7,3,0,0,BB,GBR,Direct,0,0,0,G,G,1,No Deposit,250.0,,0,Transient,120.16,0,0
6739,Renaissance Hotel,1,172,2019,June,27,28,2,5,2,0,0,BB,PRT,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,90.64,0,1
6740,Renaissance Hotel,0,244,2019,June,27,28,2,5,2,0,0,BB,GBR,TA/TO,0,0,0,A,A,0,No Deposit,40.0,,0,Transient,57.25,0,0
6741,Renaissance Hotel,1,246,2019,June,27,28,2,5,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,77.14,0,1
6742,Renaissance Hotel,1,174,2019,June,27,28,2,5,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,242.0,,0,Transient,77.14,0,0
6743,Renaissance Hotel,1,106,2019,June,27,28,2,7,2,0,0,BB,PRT,TA/TO,0,0,0,F,F,0,No Deposit,242.0,,0,Transient,185.33,0,0
6744,Renaissance Hotel,0,241,2019,June,27,28,2,7,2,0,0,HB,GBR,TA/TO,0,0,0,D,D,0,No Deposit,2.0,,0,Contract,98.0,0,1
6745,Renaissance Hotel,0,230,2019,June,27,28,2,7,2,0,0,HB,GBR,TA/TO,0,0,0,D,D,1,No Deposit,2.0,,0,Contract,96.0,0,0
6746,Renaissance Hotel,0,237,2019,June,27,28,2,8,1,0,0,BB,GBR,TA/TO,0,0,0,A,A,1,No Deposit,241.0,,0,Transient,60.29,0,3
6747,Renaissance Hotel,0,237,2019,June,27,28,2,8,2,0,0,BB,GBR,TA/TO,0,0,0,A,A,0,No Deposit,241.0,,0,Transient,60.29,0,3
6748,Renaissance Hotel,1,266,2019,June,27,28,2,8,2,3,0,BB,PRT,TA/TO,0,0,0,H,H,0,No Deposit,240.0,,0,Transient,151.8,0,0
6749,Renaissance Hotel,0,237,2019,June,27,28,2,8,2,0,0,BB,GBR,TA/TO,0,0,0,A,A,0,No Deposit,241.0,,0,Transient,60.29,0,3
6750,Renaissance Hotel,0,314,2019,June,27,28,2,8,2,0,0,BB,GBR,TA/TO,0,0,0,A,B,0,No Deposit,40.0,,0,Contract,59.8,0,0
6751,Renaissance Hotel,1,208,2019,June,27,28,2,5,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,143.0,,0,Transient,73.95,0,2
6752,Renaissance Hotel,0,295,2019,June,27,28,4,10,2,0,0,BB,GBR,TA/TO,0,0,0,E,E,0,No Deposit,40.0,,0,Contract,85.3,0,0
6753,Renaissance Hotel,1,114,2019,June,27,29,0,3,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,124.0,0,0
6754,Renaissance Hotel,1,166,2019,June,27,29,2,7,2,0,0,BB,PRT,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,118.0,0,1
6755,Renaissance Hotel,0,186,2019,June,27,29,4,10,1,0,0,HB,DEU,TA/TO,0,0,0,A,A,0,No Deposit,69.0,,0,Transient,62.9,0,2
6756,Renaissance Hotel,0,186,2019,June,27,29,4,10,2,0,0,HB,DEU,TA/TO,0,0,0,A,A,0,No Deposit,69.0,,0,Transient,80.2,0,2
6757,Renaissance Hotel,1,168,2019,June,27,29,4,11,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,105.54,0,0
6758,Renaissance Hotel,1,2,2019,June,27,30,0,1,2,0,0,BB,PRT,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,159.0,0,0
6759,Renaissance Hotel,1,78,2019,June,27,30,0,3,2,2,0,BB,ESP,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,206.33,0,0
6760,Renaissance Hotel,1,20,2019,June,27,30,0,3,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,129.0,0,0
6761,Renaissance Hotel,1,159,2019,June,27,30,1,3,2,0,0,BB,PRT,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,130.75,0,1
6762,Renaissance Hotel,1,32,2019,June,27,30,2,7,2,0,0,BB,SWE,Direct,0,0,0,F,F,2,No Deposit,250.0,,0,Transient,208.56,0,0
6763,Renaissance Hotel,1,201,2019,June,27,30,2,8,2,1,0,HB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,142.0,0,2
6764,Renaissance Hotel,1,164,2019,June,27,30,4,10,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,1,No Deposit,243.0,,0,Contract,64.85,0,1
6765,Renaissance Hotel,1,68,2019,July,27,1,0,1,3,1,0,BB,CN,TA/TO,0,0,0,H,H,0,No Deposit,240.0,,0,Transient,225.0,0,0
6766,Renaissance Hotel,1,62,2019,July,27,1,0,2,2,2,0,BB,IND,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,220.0,0,0
6767,Renaissance Hotel,1,9,2019,July,27,1,0,2,2,0,0,BB,PRT,TA/TO,0,0,0,F,F,0,No Deposit,242.0,,0,Transient,169.0,0,1
6768,Renaissance Hotel,1,255,2019,July,27,1,2,2,2,2,0,BB,PRT,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,142.5,0,0
6769,Renaissance Hotel,0,254,2019,July,27,1,2,2,3,1,0,BB,CN,Direct,0,0,0,G,G,0,No Deposit,250.0,,0,Transient,135.25,1,0
6770,Renaissance Hotel,1,178,2019,July,27,1,2,5,2,0,1,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,241.0,,0,Transient,81.0,0,1
6771,Renaissance Hotel,1,170,2019,July,27,1,2,5,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,2.0,,0,Transient,57.8,0,0
6772,Renaissance Hotel,1,220,2019,July,27,1,2,6,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient,120.0,0,1
6773,Renaissance Hotel,1,220,2019,July,27,1,2,6,1,0,0,HB,PRT,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient,111.0,0,1
6774,Renaissance Hotel,0,0,2019,July,27,1,2,7,2,0,0,BB,IRL,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,83.0,0,2
6775,Renaissance Hotel,1,301,2019,July,27,1,2,7,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient,81.0,0,2
6776,Renaissance Hotel,1,301,2019,July,27,1,2,7,2,0,0,BB,PRT,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,108.0,0,2
6777,Renaissance Hotel,0,304,2019,July,27,1,4,10,2,0,0,BB,GBR,TA/TO,0,0,0,A,A,1,No Deposit,40.0,,0,Contract,59.8,0,1
6778,Renaissance Hotel,0,305,2019,July,27,1,4,10,2,0,0,BB,GBR,TA/TO,0,0,0,A,A,1,No Deposit,40.0,,0,Contract,59.8,0,0
6779,Renaissance Hotel,1,164,2019,July,27,1,4,10,2,0,0,HB,PRT,TA/TO,0,0,0,E,E,0,No Deposit,75.0,,0,Contract,105.4,0,1
6780,Renaissance Hotel,1,68,2019,July,27,1,0,1,2,2,0,BB,CN,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,220.0,0,0
6781,Renaissance Hotel,0,305,2019,July,27,1,4,10,2,0,0,BB,GBR,TA/TO,0,0,0,A,A,1,No Deposit,40.0,,0,Contract,59.8,0,0
6782,Renaissance Hotel,0,241,2019,July,27,2,0,1,2,1,0,BB,PRT,TA/TO,0,0,0,A,C,0,No Deposit,240.0,,0,Transient,110.0,1,1
6783,Renaissance Hotel,1,170,2019,July,27,2,2,1,2,0,0,BB,PRT,TA/TO,0,0,0,C,C,0,No Deposit,241.0,,0,Transient,103.26,0,2
6784,Renaissance Hotel,1,170,2019,July,27,2,2,1,3,0,0,BB,PRT,TA/TO,0,0,0,D,D,0,No Deposit,241.0,,0,Transient,114.65,0,3
6785,Renaissance Hotel,1,73,2019,July,27,2,2,1,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,314.0,,0,Transient-Party,36.5,0,0
6786,Renaissance Hotel,1,189,2019,July,27,2,2,4,2,0,0,HB,PRT,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,135.0,0,0
6787,Renaissance Hotel,1,179,2019,July,27,2,2,5,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,81.0,0,1
6788,Renaissance Hotel,0,273,2019,July,27,2,2,5,2,0,0,BB,AUS,TA/TO,0,0,0,A,A,0,No Deposit,314.0,,0,Transient-Party,74.0,0,0
6789,Renaissance Hotel,1,179,2019,July,27,2,2,5,1,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,72.9,0,1
6790,Renaissance Hotel,1,170,2019,July,27,2,2,1,2,1,0,BB,PRT,TA/TO,0,0,0,D,D,0,No Deposit,241.0,,0,Transient,103.76,0,3
6791,Renaissance Hotel,1,171,2019,July,27,2,2,5,2,0,0,BB,PRT,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,94.5,0,1
6792,Renaissance Hotel,1,172,2019,July,27,2,2,5,2,2,0,BB,PRT,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,174.0,0,0
6793,Renaissance Hotel,1,264,2019,July,27,2,2,5,2,0,0,BB,PRT,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,94.5,0,1
6794,Renaissance Hotel,1,203,2019,July,27,2,2,5,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,81.0,0,2
6795,Renaissance Hotel,0,248,2019,July,27,2,2,5,2,0,0,HB,GBR,TA/TO,0,0,0,A,C,1,No Deposit,143.0,,0,Transient,81.9,0,0
6796,Renaissance Hotel,1,179,2019,July,27,2,2,5,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,81.0,0,1
6797,Renaissance Hotel,0,236,2019,July,27,2,2,5,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,81.0,0,2
6798,Renaissance Hotel,1,172,2019,July,27,2,2,6,2,0,0,BB,PRT,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,134.1,0,1
6799,Renaissance Hotel,1,138,2019,July,27,2,4,6,2,0,0,BB,PRT,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,146.0,0,0
